Date,Weekday,Time,Trip ID,Passengers,Pickup Location,Dropoff Location,Distance,Fare
2025-01-19,Sunday,12:46:21,TRP101912,2,Powai,CST Station,2.39,71.42
2025-01-19,Sunday,12:49:00,TRP101902,2,Chembur,Kurla,20.92,309.14
2025-01-19,Sunday,12:51:17,TRP101988,4,Airport Terminal 2,Goregaon,9.99,152.34
2025-01-19,Sunday,13:08:01,TRP101950,2,Panvel,Goregaon,10.29,203.95
2025-01-19,Sunday,13:10:59,TRP101876,1,Ghatkopar,Airport Terminal 1,16.89,294.34
2025-01-19,Sunday,13:12:54,TRP101945,1,Chembur,Dadar,9.67,282.65
2025-01-19,Sunday,13:25:00,TRP101909,4,Thane,Andheri West,21.0,449.6
2025-01-19,Sunday,13:32:02,TRP101871,1,Ghatkopar,Panvel,19.22,600.08
2025-01-19,Sunday,13:34:47,TRP101959,2,Bandra,Borivali,30.11,437.64
2025-01-19,Sunday,13:44:04,TRP101968,1,Powai,Airport Terminal 1,6.33,110.74
2025-01-19,Sunday,14:52:32,TRP101903,1,Malad,Dadar,16.6,283.73
2025-01-19,Sunday,14:53:13,TRP101978,2,Dadar,Goregaon,4.79,96.23
2025-01-19,Sunday,14:59:48,TRP101920,1,Chembur,Kurla,22.95,383.41
2025-01-19,Sunday,15:19:47,TRP101952,1,Vikhroli,Andheri East,28.48,552.8
2025-01-19,Sunday,15:29:01,TRP101986,1,Andheri West,Lower Parel,16.69,297.51
2025-01-19,Sunday,15:56:33,TRP101904,4,Churchgate,Lower Parel,6.77,168.63
2025-01-19,Sunday,16:07:37,TRP101925,1,Dadar,Airport Terminal 1,33.04,523.36
2025-01-19,Sunday,16:26:01,TRP101910,2,Airport Terminal 2,Vashi,16.1,290.1
2025-01-19,Sunday,16:40:25,TRP101956,2,Ghatkopar,Lower Parel,9.74,198.77
2025-01-19,Sunday,16:41:13,TRP101943,3,Mulund,Borivali,2.36,67.22
2025-01-19,Sunday,16:44:11,TRP101900,4,Andheri East,Powai,10.93,373.68
2025-01-19,Sunday,16:44:34,TRP101932,2,Colaba,CST Station,5.03,189.87
2025-01-19,Sunday,16:59:20,TRP101907,1,Churchgate,Goregaon,8.66,163.49
2025-01-19,Sunday,17:02:50,TRP101926,1,Chembur,Worli,13.57,218.15
2025-01-19,Sunday,17:05:23,TRP101987,1,Vashi,Airport Terminal 2,5.96,116.82
2025-01-19,Sunday,17:09:07,TRP101951,1,Juhu,Vashi,7.81,194.65
2025-01-19,Sunday,17:20:33,TRP101878,2,Dadar,Ghatkopar,18.23,287.93
2025-01-19,Sunday,17:26:47,TRP101924,3,Andheri East,Worli,4.69,111.36
2025-01-19,Sunday,17:28:12,TRP101949,3,Mulund,Juhu,28.98,397.85
2025-01-19,Sunday,17:33:00,TRP101954,1,Dadar,Andheri East,17.46,280.41
2025-01-19,Sunday,17:35:57,TRP101935,1,Goregaon,Bandra,6.57,170.92
2025-01-19,Sunday,17:54:05,TRP101886,1,Borivali,Bandra,18.86,261.61
2025-01-19,Sunday,17:56:28,TRP101961,1,Malad,Bandra,7.49,190.26
2025-01-19,Sunday,17:57:15,TRP101879,1,Goregaon,Andheri East,8.13,167.64
2025-01-19,Sunday,17:58:37,TRP101971,1,Worli,Navi Mumbai,33.34,495.57
2025-01-19,Sunday,18:02:25,TRP101892,1,Worli,Ghatkopar,12.13,361.57
2025-01-19,Sunday,18:10:17,TRP101970,2,Mulund,Airport Terminal 2,24.27,557.09
2025-01-19,Sunday,18:13:23,TRP101960,1,Borivali,Andheri West,25.99,758.12
2025-01-19,Sunday,18:15:26,TRP101937,1,Andheri East,Ghatkopar,8.15,194.44
2025-01-19,Sunday,18:22:20,TRP101983,1,Vikhroli,Ghatkopar,25.78,488.16
2025-01-19,Sunday,18:23:54,TRP101877,2,Airport Terminal 1,Juhu,13.83,305.35
2025-01-19,Sunday,18:27:26,TRP101896,2,Borivali,Chembur,16.95,288.26
2025-01-19,Sunday,18:31:31,TRP101946,1,Juhu,Thane,1.54,60.51
2025-01-19,Sunday,18:39:43,TRP101995,1,Colaba,Vashi,14.38,295.58
2025-01-19,Sunday,18:42:05,TRP102000,1,Airport Terminal 1,Vikhroli,20.64,356.11
2025-01-19,Sunday,18:46:11,TRP101966,1,Malad,Dadar,4.1,113.18
2025-01-19,Sunday,18:47:14,TRP101922,1,Ghatkopar,Panvel,19.92,357.23
2025-01-19,Sunday,18:49:20,TRP101883,1,Andheri West,Thane,11.27,374.62
2025-01-19,Sunday,18:54:41,TRP101993,4,Powai,CST Station,12.7,238.81
2025-01-19,Sunday,18:57:30,TRP101897,1,Chembur,Andheri West,10.42,172.6
2025-01-19,Sunday,19:01:12,TRP101973,1,Vikhroli,Colaba,13.54,377.57
2025-01-19,Sunday,19:09:11,TRP101985,1,Panvel,Colaba,20.51,297.82
2025-01-19,Sunday,19:12:05,TRP101873,1,Lower Parel,Vikhroli,7.19,120.67
2025-01-19,Sunday,19:15:58,TRP101976,3,Andheri West,Airport Terminal 2,13.73,196.12
2025-01-19,Sunday,19:22:11,TRP101918,1,Vikhroli,Malad,7.73,188.6
2025-01-19,Sunday,19:34:47,TRP101962,1,Chembur,Panvel,12.2,191.1
2025-01-19,Sunday,19:46:00,TRP101963,2,Airport Terminal 1,Malad,24.44,321.07
2025-01-19,Sunday,19:46:43,TRP101999,1,Kurla,Worli,6.6,178.39
2025-01-19,Sunday,19:49:34,TRP101917,1,Navi Mumbai,Airport Terminal 2,16.85,248.8
2025-01-19,Sunday,19:49:51,TRP101921,1,Vikhroli,Malad,15.61,249.44
2025-01-19,Sunday,19:50:49,TRP101919,1,Bandra,Powai,6.14,132.57
2025-01-19,Sunday,19:54:59,TRP101991,1,Airport Terminal 2,Powai,4.09,182.5
2025-01-19,Sunday,20:03:47,TRP101947,1,Navi Mumbai,Airport Terminal 2,10.88,207.62
2025-01-19,Sunday,20:14:56,TRP101881,3,Goregaon,Navi Mumbai,26.44,423.03
2025-01-19,Sunday,20:16:53,TRP101992,3,Airport Terminal 2,Borivali,25.83,419.51
2025-01-19,Sunday,20:20:02,TRP101957,1,Worli,Kurla,7.57,135.89
2025-01-19,Sunday,20:26:06,TRP101969,1,Bandra,Panvel,4.41,97.66
2025-01-19,Sunday,20:28:08,TRP101899,4,Worli,Vashi,11.06,268.6
2025-01-19,Sunday,20:51:16,TRP101898,3,Vikhroli,Powai,11.93,274.66
2025-01-19,Sunday,21:00:06,TRP101934,1,Airport Terminal 1,Andheri West,9.83,174.77
2025-01-19,Sunday,21:59:50,TRP101887,1,Mulund,Chembur,3.82,91.02
2025-01-19,Sunday,22:01:44,TRP101958,2,Bandra,Borivali,5.74,114.93
2025-01-19,Sunday,22:04:49,TRP101916,4,Panvel,Juhu,5.29,110.13
2025-01-19,Sunday,22:06:28,TRP101982,1,CST Station,Chembur,20.48,410.31
2025-01-19,Sunday,22:24:10,TRP101998,1,Kurla,Panvel,8.48,170.31
2025-01-19,Sunday,22:25:03,TRP101880,3,Churchgate,Colaba,7.87,159.0
2025-01-19,Sunday,22:27:11,TRP101972,1,Lower Parel,Navi Mumbai,7.91,162.58
2025-01-19,Sunday,22:33:32,TRP102001,1,Andheri East,Panvel,5.2,124.17
2025-01-19,Sunday,23:13:00,TRP101875,3,Bandra,Powai,8.01,147.44
2025-01-19,Sunday,23:44:35,TRP101915,1,Chembur,Bandra,6.06,198.61
2025-01-19,Sunday,23:47:02,TRP101942,2,Vashi,Bandra,5.66,195.18
2025-01-20,Monday,04:13:40,TRP102107,2,Chembur,Thane,6.52,114.99
2025-01-20,Monday,05:43:40,TRP102003,1,Andheri West,Colaba,25.9,422.35
2025-01-20,Monday,06:17:56,TRP102081,3,Andheri East,Ghatkopar,9.81,196.69
2025-01-20,Monday,06:18:18,TRP102027,4,Churchgate,Powai,18.18,281.17
2025-01-20,Monday,06:19:38,TRP102013,3,Bandra,Borivali,16.09,263.25
2025-01-20,Monday,06:33:03,TRP102046,1,Lower Parel,Chembur,8.52,239.34
2025-01-20,Monday,06:47:00,TRP102113,1,Bandra,Airport Terminal 2,7.95,160.58
2025-01-20,Monday,06:49:16,TRP102052,4,Andheri East,Vikhroli,17.04,499.66
2025-01-20,Monday,06:53:07,TRP102092,1,Airport Terminal 1,Lower Parel,3.69,108.25
2025-01-20,Monday,06:55:31,TRP102066,1,Goregaon,Vikhroli,21.19,364.22
2025-01-20,Monday,07:49:22,TRP102097,1,Powai,Navi Mumbai,13.39,304.89
2025-01-20,Monday,08:05:56,TRP102061,1,Airport Terminal 1,Churchgate,6.52,132.2
2025-01-20,Monday,08:06:05,TRP102005,2,Borivali,Mulund,13.32,281.47
2025-01-20,Monday,08:17:21,TRP102002,1,Vashi,Dadar,22.08,347.61
2025-01-20,Monday,08:19:23,TRP102105,2,Chembur,Goregaon,24.02,312.96
2025-01-20,Monday,08:25:18,TRP102124,2,Goregaon,Andheri East,7.93,205.95
2025-01-20,Monday,08:36:36,TRP102120,2,Lower Parel,Malad,24.16,505.4
2025-01-20,Monday,08:41:23,TRP102122,2,Mulund,Goregaon,23.04,355.67
2025-01-20,Monday,08:44:36,TRP102038,1,Lower Parel,Thane,13.86,251.29
2025-01-20,Monday,08:52:46,TRP102015,2,Powai,Malad,12.86,186.19
2025-01-20,Monday,09:00:12,TRP102091,2,Colaba,Chembur,23.99,616.66
2025-01-20,Monday,09:04:57,TRP102057,1,Ghatkopar,CST Station,7.99,233.74
2025-01-20,Monday,09:05:42,TRP102045,1,Malad,Lower Parel,29.5,490.53
2025-01-20,Monday,09:22:52,TRP102084,1,Lower Parel,Colaba,7.67,193.04
2025-01-20,Monday,09:29:14,TRP102053,4,Bandra,Dadar,8.92,170.01
2025-01-20,Monday,09:32:33,TRP102099,1,CST Station,Panvel,6.18,112.21
2025-01-20,Monday,09:44:14,TRP102088,2,Worli,Airport Terminal 2,17.37,359.92
2025-01-20,Monday,09:49:09,TRP102033,1,Panvel,Thane,14.11,261.35
2025-01-20,Monday,09:57:02,TRP102043,1,Andheri East,Powai,7.25,179.98
2025-01-20,Monday,10:03:15,TRP102059,2,Navi Mumbai,Malad,22.09,326.99
2025-01-20,Monday,10:04:33,TRP102111,2,Malad,Powai,21.19,284.31
2025-01-20,Monday,10:14:25,TRP102014,1,Airport Terminal 2,Airport Terminal 1,2.97,149.48
2025-01-20,Monday,10:29:26,TRP102047,3,Panvel,Powai,13.22,437.49
2025-01-20,Monday,10:42:38,TRP102036,1,Kurla,Chembur,27.96,550.39
2025-01-20,Monday,11:25:06,TRP102054,4,Navi Mumbai,CST Station,11.95,367.39
2025-01-20,Monday,11:26:04,TRP102016,4,Bandra,Juhu,17.62,309.35
2025-01-20,Monday,11:26:07,TRP102010,3,CST Station,Dadar,13.27,224.21
2025-01-20,Monday,11:26:40,TRP102040,1,Bandra,Malad,12.33,242.27
2025-01-20,Monday,11:36:15,TRP102031,2,Dadar,Worli,8.55,250.6
2025-01-20,Monday,11:40:44,TRP102011,2,Airport Terminal 1,Juhu,21.75,619.33
2025-01-20,Monday,11:44:44,TRP102026,3,Andheri East,Lower Parel,12.9,245.96
2025-01-20,Monday,11:47:39,TRP102074,2,Airport Terminal 2,CST Station,16.3,242.41
2025-01-20,Monday,11:53:33,TRP102004,1,Juhu,Churchgate,18.01,273.65
2025-01-20,Monday,11:59:30,TRP102087,1,Powai,Worli,29.42,700.02
2025-01-20,Monday,12:27:50,TRP102018,1,Vashi,Andheri West,4.93,112.63
2025-01-20,Monday,12:47:00,TRP102110,3,Dadar,Kurla,31.12,737.72
2025-01-20,Monday,13:01:34,TRP102114,1,Powai,Panvel,13.15,190.38
2025-01-20,Monday,13:11:36,TRP102126,1,Powai,Navi Mumbai,3.94,132.29
2025-01-20,Monday,13:20:52,TRP102094,1,Worli,Malad,18.6,417.97
2025-01-20,Monday,13:25:58,TRP102044,4,Vikhroli,Bandra,5.36,125.21
2025-01-20,Monday,13:33:58,TRP102127,1,Airport Terminal 1,Vashi,12.52,233.77
2025-01-20,Monday,13:38:18,TRP102049,1,Vikhroli,Powai,27.48,556.73
2025-01-20,Monday,13:46:38,TRP102073,1,Mulund,Juhu,8.5,208.54
2025-01-20,Monday,13:48:27,TRP102063,1,Goregaon,CST Station,5.32,112.23
2025-01-20,Monday,14:24:09,TRP102116,1,Churchgate,Andheri West,15.55,300.93
2025-01-20,Monday,14:34:31,TRP102078,1,Vikhroli,CST Station,15.68,284.24
2025-01-20,Monday,14:40:52,TRP102051,4,Airport Terminal 1,Vikhroli,30.77,837.83
2025-01-20,Monday,14:48:20,TRP102008,1,Vikhroli,Borivali,12.75,206.21
2025-01-20,Monday,15:16:18,TRP102023,1,Vashi,Andheri West,8.73,192.28
2025-01-20,Monday,15:26:02,TRP102025,2,Malad,Goregaon,15.45,219.54
2025-01-20,Monday,15:26:47,TRP102017,2,Andheri West,Kurla,20.16,295.78
2025-01-20,Monday,15:35:03,TRP102098,3,Lower Parel,Vashi,19.5,255.16
2025-01-20,Monday,16:17:50,TRP102093,3,Andheri West,Bandra,7.01,127.89
2025-01-20,Monday,16:20:36,TRP102070,2,Vikhroli,Navi Mumbai,28.31,430.33
2025-01-20,Monday,16:29:51,TRP102075,2,Panvel,Andheri West,11.46,186.51
2025-01-20,Monday,16:31:40,TRP102022,2,Airport Terminal 1,Thane,16.21,229.87
2025-01-20,Monday,16:38:12,TRP102006,1,Goregaon,Churchgate,17.15,270.89
2025-01-20,Monday,16:50:54,TRP102032,3,Malad,Powai,5.19,178.3
2025-01-20,Monday,17:11:47,TRP102035,2,Malad,Colaba,32.71,524.54
2025-01-20,Monday,17:14:02,TRP102007,2,Thane,Andheri West,28.41,579.52
2025-01-20,Monday,17:17:24,TRP102077,4,Panvel,Bandra,4.16,197.64
2025-01-20,Monday,17:20:43,TRP102080,1,Airport Terminal 2,Andheri East,6.59,133.09
2025-01-20,Monday,17:22:34,TRP102039,1,Ghatkopar,Dadar,8.02,159.64
2025-01-20,Monday,17:40:09,TRP102048,1,Andheri West,Vashi,16.04,357.16
2025-01-20,Monday,17:43:29,TRP102082,1,Churchgate,Andheri West,5.51,108.31
2025-01-20,Monday,17:52:56,TRP102106,3,Borivali,Worli,4.31,87.53
2025-01-20,Monday,18:05:25,TRP102068,1,Ghatkopar,Kurla,9.32,339.48
2025-01-20,Monday,18:07:41,TRP102118,1,Airport Terminal 1,Powai,17.39,298.24
2025-01-20,Monday,18:09:49,TRP102041,1,Malad,Airport Terminal 2,9.35,186.04
2025-01-20,Monday,18:09:53,TRP102079,1,Dadar,Worli,6.76,147.96
2025-01-20,Monday,18:15:27,TRP102071,1,Lower Parel,CST Station,13.8,192.92
2025-01-20,Monday,18:25:36,TRP102069,1,Dadar,Vashi,16.4,297.24
2025-01-20,Monday,18:29:24,TRP102117,1,Ghatkopar,CST Station,5.06,145.51
2025-01-20,Monday,18:34:46,TRP102065,1,Chembur,Thane,26.5,347.27
2025-01-20,Monday,18:35:30,TRP102034,2,Dadar,Vikhroli,11.8,291.67
2025-01-20,Monday,18:48:54,TRP102030,3,Navi Mumbai,Bandra,8.57,157.21
2025-01-20,Monday,18:54:17,TRP102085,3,Vikhroli,Goregaon,6.74,263.71
2025-01-20,Monday,18:59:14,TRP102109,3,Thane,Navi Mumbai,20.53,339.67
2025-01-20,Monday,18:59:36,TRP102119,4,Chembur,Churchgate,28.45,484.69
2025-01-20,Monday,19:21:54,TRP102083,1,Kurla,Juhu,26.92,389.04
2025-01-20,Monday,19:24:34,TRP102067,2,Dadar,Bandra,6.32,116.6
2025-01-20,Monday,19:25:48,TRP102028,2,Lower Parel,Mulund,27.45,479.64
2025-01-20,Monday,19:26:42,TRP102050,1,Dadar,Lower Parel,2.66,95.86
2025-01-20,Monday,19:30:46,TRP102095,1,Airport Terminal 2,Borivali,11.15,210.12
2025-01-20,Monday,19:34:28,TRP102101,3,Juhu,Colaba,5.76,123.7
2025-01-20,Monday,19:39:45,TRP102125,1,Vashi,Borivali,11.58,322.71
2025-01-20,Monday,19:42:20,TRP102056,1,Dadar,Navi Mumbai,14.43,223.62
2025-01-20,Monday,19:42:54,TRP102121,2,Churchgate,Bandra,7.48,142.87
2025-01-20,Monday,19:48:01,TRP102020,2,Vikhroli,Dadar,4.4,109.09
2025-01-20,Monday,19:51:49,TRP102100,4,Thane,Andheri West,23.39,365.54
2025-01-20,Monday,19:53:52,TRP102037,3,Colaba,Andheri East,28.7,483.03
2025-01-20,Monday,19:55:49,TRP102029,3,Ghatkopar,Colaba,16.15,334.78
2025-01-20,Monday,19:57:22,TRP102115,1,Airport Terminal 1,Navi Mumbai,19.15,342.51
2025-01-20,Monday,20:02:12,TRP102019,3,Andheri West,Airport Terminal 2,9.83,201.22
2025-01-20,Monday,20:02:54,TRP102072,4,Worli,Andheri West,17.52,379.28
2025-01-20,Monday,20:08:12,TRP102112,3,Lower Parel,Dadar,16.24,323.45
2025-01-20,Monday,20:20:03,TRP102058,1,Dadar,Vikhroli,3.57,93.86
2025-01-20,Monday,20:25:28,TRP102076,1,Vikhroli,Airport Terminal 1,19.87,323.82
2025-01-20,Monday,20:33:39,TRP102108,2,Vikhroli,Churchgate,18.24,456.8
2025-01-20,Monday,20:49:17,TRP102042,1,Vikhroli,CST Station,14.78,389.57
2025-01-20,Monday,20:50:45,TRP102103,1,Lower Parel,Colaba,5.59,192.4
2025-01-20,Monday,20:57:00,TRP102009,1,Andheri East,Powai,2.97,84.71
2025-01-20,Monday,21:06:35,TRP102089,1,Mulund,Vikhroli,2.94,81.83
2025-01-20,Monday,21:17:26,TRP102123,2,Borivali,Airport Terminal 1,11.92,215.44
2025-01-20,Monday,21:21:25,TRP102086,1,Powai,Juhu,17.2,257.4
2025-01-20,Monday,21:26:10,TRP102062,1,Churchgate,CST Station,22.01,442.12
2025-01-20,Monday,21:43:06,TRP102055,1,Bandra,Lower Parel,10.2,163.36
2025-01-20,Monday,21:57:29,TRP102060,2,Vashi,Airport Terminal 1,6.31,115.3
2025-01-20,Monday,21:58:00,TRP102012,1,Lower Parel,Ghatkopar,9.96,189.01
2025-01-20,Monday,22:17:54,TRP102096,3,Dadar,Mulund,21.0,360.92
2025-01-20,Monday,22:49:13,TRP102021,1,Juhu,Worli,21.54,331.77
2025-01-20,Monday,22:51:44,TRP102104,1,Thane,Worli,26.82,335.86
2025-01-20,Monday,22:54:35,TRP102090,2,Worli,Andheri East,19.44,328.98
2025-01-20,Monday,23:26:01,TRP102064,2,Worli,Goregaon,11.64,211.04
2025-01-20,Monday,23:49:12,TRP102024,1,Worli,Colaba,23.34,483.91
2025-01-20,Monday,23:57:42,TRP102102,2,Juhu,CST Station,18.72,285.42
2025-01-21,Tuesday,00:12:42,TRP102164,2,Panvel,Malad,6.08,236.7
2025-01-21,Tuesday,00:15:42,TRP102170,1,Mulund,Bandra,6.35,141.56
2025-01-21,Tuesday,00:36:50,TRP102195,1,Panvel,Goregaon,10.61,193.67
2025-01-21,Tuesday,03:10:23,TRP102201,1,Juhu,Panvel,5.87,108.23
2025-01-21,Tuesday,03:53:34,TRP102181,2,Airport Terminal 2,Chembur,8.46,161.04
2025-01-21,Tuesday,04:08:15,TRP102218,2,Kurla,Juhu,23.91,594.98
2025-01-21,Tuesday,04:28:32,TRP102193,1,Colaba,Dadar,2.24,70.92
2025-01-21,Tuesday,05:27:08,TRP102196,1,Juhu,Vikhroli,31.95,511.73
2025-01-21,Tuesday,05:37:19,TRP102171,3,Chembur,Lower Parel,26.62,462.47
2025-01-21,Tuesday,06:20:30,TRP102246,1,Churchgate,Mulund,12.28,191.92
2025-01-21,Tuesday,06:46:46,TRP102151,1,Bandra,Thane,14.85,233.97
2025-01-21,Tuesday,06:48:47,TRP102203,1,Airport Terminal 1,Vashi,13.09,229.82
2025-01-21,Tuesday,07:25:17,TRP102158,1,Panvel,Bandra,11.09,164.35
2025-01-21,Tuesday,07:26:03,TRP102178,2,Powai,Ghatkopar,3.01,102.24
2025-01-21,Tuesday,07:43:59,TRP102138,1,Mulund,Navi Mumbai,19.34,266.24
2025-01-21,Tuesday,07:46:42,TRP102159,1,Kurla,Navi Mumbai,14.9,268.6
2025-01-21,Tuesday,07:58:54,TRP102223,1,Airport Terminal 2,Juhu,13.11,209.66
2025-01-21,Tuesday,07:59:57,TRP102179,1,CST Station,Bandra,17.31,295.4
2025-01-21,Tuesday,08:12:27,TRP102148,1,Kurla,CST Station,9.94,296.27
2025-01-21,Tuesday,08:20:39,TRP102222,1,Bandra,Vikhroli,4.55,192.88
2025-01-21,Tuesday,08:21:55,TRP102144,2,Andheri East,Churchgate,30.77,401.57
2025-01-21,Tuesday,08:24:14,TRP102247,3,Andheri West,Bandra,31.34,844.97
2025-01-21,Tuesday,08:26:21,TRP102219,1,Mulund,Colaba,10.53,208.1
2025-01-21,Tuesday,08:42:35,TRP102230,1,Mulund,Panvel,9.11,182.09
2025-01-21,Tuesday,08:47:44,TRP102175,2,Airport Terminal 2,Ghatkopar,8.45,156.97
2025-01-21,Tuesday,08:48:51,TRP102221,4,Navi Mumbai,Thane,12.25,214.97
2025-01-21,Tuesday,08:52:50,TRP102216,1,Colaba,Worli,9.89,186.19
2025-01-21,Tuesday,08:53:52,TRP102145,2,Churchgate,Malad,9.94,236.92
2025-01-21,Tuesday,08:59:22,TRP102194,1,Churchgate,Panvel,15.85,236.16
2025-01-21,Tuesday,09:01:16,TRP102149,2,Bandra,Vashi,2.94,156.41
2025-01-21,Tuesday,09:03:00,TRP102220,1,Mulund,Ghatkopar,23.03,306.97
2025-01-21,Tuesday,09:20:39,TRP102206,2,Powai,Vikhroli,27.76,505.36
2025-01-21,Tuesday,09:31:18,TRP102190,2,Ghatkopar,Mulund,7.26,146.1
2025-01-21,Tuesday,09:34:56,TRP102242,1,Kurla,Mulund,15.15,267.75
2025-01-21,Tuesday,09:36:50,TRP102249,4,Borivali,Dadar,31.19,485.94
2025-01-21,Tuesday,09:39:47,TRP102141,1,Vashi,Malad,14.39,229.33
2025-01-21,Tuesday,09:46:36,TRP102134,2,Bandra,Andheri East,16.18,416.75
2025-01-21,Tuesday,09:47:46,TRP102131,2,Mulund,Kurla,9.75,158.79
2025-01-21,Tuesday,10:02:55,TRP102202,1,Malad,Mulund,3.04,82.06
2025-01-21,Tuesday,10:03:31,TRP102174,1,Airport Terminal 1,Churchgate,7.42,128.08
2025-01-21,Tuesday,10:21:40,TRP102167,2,Churchgate,Andheri East,20.74,273.38
2025-01-21,Tuesday,10:26:45,TRP102212,1,Chembur,Dadar,14.57,224.14
2025-01-21,Tuesday,10:42:03,TRP102209,1,Borivali,Lower Parel,15.06,328.89
2025-01-21,Tuesday,11:00:03,TRP102213,2,Andheri East,Lower Parel,14.41,256.65
2025-01-21,Tuesday,11:03:29,TRP102160,1,Bandra,Malad,10.78,164.06
2025-01-21,Tuesday,11:11:17,TRP102241,4,Juhu,Ghatkopar,7.94,216.47
2025-01-21,Tuesday,11:35:47,TRP102173,1,Colaba,Borivali,10.24,157.74
2025-01-21,Tuesday,11:37:43,TRP102155,1,Panvel,Kurla,11.12,171.91
2025-01-21,Tuesday,11:49:44,TRP102147,3,Churchgate,Airport Terminal 1,20.11,284.22
2025-01-21,Tuesday,11:53:04,TRP102259,3,Worli,Andheri East,3.66,132.27
2025-01-21,Tuesday,12:17:05,TRP102260,3,Bandra,Andheri East,10.46,261.69
2025-01-21,Tuesday,12:23:39,TRP102150,1,Powai,Airport Terminal 1,12.62,182.63
2025-01-21,Tuesday,12:40:18,TRP102192,1,Lower Parel,Vikhroli,7.7,161.88
2025-01-21,Tuesday,12:46:03,TRP102211,1,Goregaon,Lower Parel,19.94,339.85
2025-01-21,Tuesday,12:52:10,TRP102250,4,Churchgate,Malad,13.11,217.95
2025-01-21,Tuesday,13:00:34,TRP102184,3,Powai,Andheri West,7.9,128.75
2025-01-21,Tuesday,13:47:09,TRP102232,1,Malad,Bandra,27.58,437.57
2025-01-21,Tuesday,13:49:34,TRP102233,2,Lower Parel,Panvel,30.24,570.94
2025-01-21,Tuesday,14:05:53,TRP102185,1,Powai,Malad,4.69,105.56
2025-01-21,Tuesday,14:06:08,TRP102156,1,Juhu,Navi Mumbai,5.23,134.45
2025-01-21,Tuesday,14:38:07,TRP102137,1,Dadar,Vikhroli,5.98,110.32
2025-01-21,Tuesday,15:03:39,TRP102136,2,Malad,Andheri East,32.21,489.14
2025-01-21,Tuesday,15:22:28,TRP102163,1,Thane,Mulund,7.79,126.85
2025-01-21,Tuesday,15:29:35,TRP102229,1,Kurla,Chembur,30.94,526.99
2025-01-21,Tuesday,15:40:38,TRP102253,3,Ghatkopar,CST Station,17.09,289.08
2025-01-21,Tuesday,15:42:11,TRP102142,3,Navi Mumbai,Chembur,21.32,357.31
2025-01-21,Tuesday,15:45:55,TRP102240,1,Vikhroli,Navi Mumbai,8.4,255.62
2025-01-21,Tuesday,15:51:58,TRP102207,4,Goregaon,Mulund,10.52,188.26
2025-01-21,Tuesday,16:00:41,TRP102243,2,Ghatkopar,Chembur,20.93,340.3
2025-01-21,Tuesday,16:12:55,TRP102225,2,Bandra,Powai,24.2,629.21
2025-01-21,Tuesday,16:27:01,TRP102197,1,Lower Parel,Bandra,4.42,110.69
2025-01-21,Tuesday,16:34:40,TRP102204,1,Andheri West,CST Station,25.42,319.98
2025-01-21,Tuesday,16:38:51,TRP102130,1,Ghatkopar,Navi Mumbai,12.86,218.04
2025-01-21,Tuesday,16:52:18,TRP102254,1,Malad,Kurla,4.87,114.09
2025-01-21,Tuesday,16:59:13,TRP102251,1,Powai,Dadar,21.5,278.1
2025-01-21,Tuesday,17:00:14,TRP102153,1,Mulund,Colaba,4.03,84.67
2025-01-21,Tuesday,17:05:59,TRP102186,3,Powai,Airport Terminal 2,17.03,333.13
2025-01-21,Tuesday,17:09:34,TRP102244,1,Navi Mumbai,Airport Terminal 2,7.83,147.23
2025-01-21,Tuesday,17:27:04,TRP102227,1,Dadar,Vashi,6.22,114.76
2025-01-21,Tuesday,17:27:35,TRP102187,1,Airport Terminal 2,Dadar,19.32,616.82
2025-01-21,Tuesday,17:37:27,TRP102245,1,Churchgate,Airport Terminal 2,6.05,160.05
2025-01-21,Tuesday,17:51:00,TRP102176,3,Bandra,Mulund,7.98,244.54
2025-01-21,Tuesday,17:52:36,TRP102133,1,Churchgate,Worli,4.24,104.35
2025-01-21,Tuesday,17:53:43,TRP102257,1,Borivali,Andheri West,18.74,339.33
2025-01-21,Tuesday,17:56:49,TRP102180,3,Churchgate,Navi Mumbai,24.91,324.41
2025-01-21,Tuesday,18:07:58,TRP102168,1,Juhu,Andheri West,16.5,269.81
2025-01-21,Tuesday,18:10:31,TRP102235,1,Powai,Andheri East,22.11,411.34
2025-01-21,Tuesday,18:11:17,TRP102248,3,Dadar,Malad,16.33,268.0
2025-01-21,Tuesday,18:21:05,TRP102161,1,Andheri West,Colaba,13.43,206.23
2025-01-21,Tuesday,18:28:08,TRP102140,2,Vashi,Worli,26.41,775.55
2025-01-21,Tuesday,18:45:53,TRP102261,1,Goregaon,Colaba,11.58,186.14
2025-01-21,Tuesday,18:56:30,TRP102228,1,Worli,Goregaon,17.65,447.79
2025-01-21,Tuesday,19:04:34,TRP102182,1,Vikhroli,Juhu,5.76,125.19
2025-01-21,Tuesday,19:05:28,TRP102234,1,Navi Mumbai,Panvel,6.94,167.28
2025-01-21,Tuesday,19:11:07,TRP102162,1,Mulund,Malad,14.23,209.46
2025-01-21,Tuesday,19:14:20,TRP102238,1,Vashi,CST Station,5.88,123.03
2025-01-21,Tuesday,19:15:52,TRP102237,1,Andheri West,Juhu,15.98,262.12
2025-01-21,Tuesday,19:17:26,TRP102256,2,Panvel,CST Station,6.74,186.85
2025-01-21,Tuesday,19:18:11,TRP102143,1,Borivali,Bandra,20.56,403.65
